Country,Start Month,Animal accident,Drought,Earthquake,Epidemic,Extreme temperature ,Flood,Fog,Glacial lake outburst,Impact,Insect infestation,Landslide,Mass movement (dry),Storm,Volcanic activity,Wildfire,mean_deaths_per_month,CountryMonthlyMean,GlobalMonthlyMean
Guam,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,3.6,1085.6772366930918
Guam,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,3.6,237.06111696522655
Guam,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3.6,5728.0
Guam,8.0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1.0,3.6,280.8321108394458
Guam,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3.6,511.2567567567568
Guam,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,3.6,581.2519280205655
Guam,12.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,3.6,1039.5979899497488
Guatemala,1.0,0,0,1,4,0,0,0,0,0,0,0,2,0,3,0,94.2,2894.575757575758,434.68226600985224
Guatemala,2.0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,23000.0,2894.575757575758,185.49571428571429
Guatemala,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,2894.575757575758,151.31508875739644
Guatemala,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1007.3333333333334,2894.575757575758,526.7740693196406
Guatemala,5.0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,1,37.2,2894.575757575758,1085.6772366930918
Guatemala,6.0,0,2,0,2,0,5,0,0,0,0,3,0,1,1,0,67.22222222222223,2894.575757575758,237.06111696522655
Guatemala,7.0,0,1,2,3,0,2,0,0,0,0,1,0,3,2,0,25.3,2894.575757575758,5728.0
Guatemala,8.0,0,1,0,0,0,4,0,0,0,0,1,0,2,0,0,20.2,2894.575757575758,280.8321108394458
Guatemala,9.0,0,1,4,0,0,11,0,0,0,0,4,0,4,1,0,68.77777777777777,2894.575757575758,365.75765765765766
Guatemala,10.0,0,0,3,0,0,8,0,0,0,0,1,0,5,1,0,4831.1,2894.575757575758,511.2567567567568
Guatemala,11.0,0,0,2,1,3,0,0,0,0,0,0,0,2,1,0,39.0,2894.575757575758,581.2519280205655
Guatemala,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2650.0,2894.575757575758,1039.5979899497488
Guinea,1.0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,53.2,157.63888888888889,434.68226600985224
Guinea,2.0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,669.75,157.63888888888889,185.49571428571429
Guinea,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72.0,157.63888888888889,526.7740693196406
Guinea,6.0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,138.33333333333334,157.63888888888889,237.06111696522655
Guinea,7.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8.0,157.63888888888889,5728.0
Guinea,8.0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,5.8,157.63888888888889,280.8321108394458
Guinea,9.0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,6.666666666666667,157.63888888888889,365.75765765765766
Guinea,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190.0,157.63888888888889,511.2567567567568
Guinea,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,275.0,157.63888888888889,1039.5979899497488
Guinea-Bissau,1.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,592.5,192.55555555555554,434.68226600985224
Guinea-Bissau,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,192.55555555555554,185.49571428571429
Guinea-Bissau,5.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,221.0,192.55555555555554,1085.6772366930918
Guinea-Bissau,6.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,201.0,192.55555555555554,237.06111696522655
Guinea-Bissau,7.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,192.55555555555554,5728.0
Guinea-Bissau,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,192.55555555555554,280.8321108394458
Guinea-Bissau,9.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,35.5,192.55555555555554,365.75765765765766
Guinea-Bissau,10.0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,482.0,192.55555555555554,511.2567567567568
Guinea-Bissau,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,195.0,192.55555555555554,581.2519280205655
Guyana,1.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,34.0,34.0,434.68226600985224
Guyana,5.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,34.0,1085.6772366930918
Guyana,7.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,,34.0,5728.0
Guyana,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,34.0,1039.5979899497488
Haiti,1.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,111292.5,9428.340007215007,434.68226600985224
Haiti,2.0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,12.0,9428.340007215007,185.49571428571429
Haiti,3.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14.0,9428.340007215007,151.31508875739644
Haiti,4.0,0,1,0,1,0,6,0,0,0,0,0,0,1,0,0,20.166666666666668,9428.340007215007,526.7740693196406
Haiti,5.0,0,1,0,1,0,12,0,0,0,0,0,0,0,0,0,262.1818181818182,9428.340007215007,1085.6772366930918
Haiti,6.0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,28.0,9428.340007215007,237.06111696522655
Haiti,7.0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,17.8,9428.340007215007,5728.0
Haiti,8.0,0,1,1,0,0,2,0,0,0,0,0,0,13,0,0,313.2,9428.340007215007,280.8321108394458
Haiti,9.0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,333.0,9428.340007215007,365.75765765765766
Haiti,10.0,0,0,2,4,0,7,0,0,0,0,2,0,11,0,0,691.1363636363636,9428.340007215007,511.2567567567568
Haiti,11.0,0,1,0,0,0,10,0,0,0,0,0,0,4,0,0,138.42857142857142,9428.340007215007,581.2519280205655
Haiti,12.0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,17.666666666666668,9428.340007215007,1039.5979899497488
Honduras,1.0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,15.833333333333334,250.31963203463206,434.68226600985224
Honduras,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,250.31963203463206,185.49571428571429
Honduras,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,128.0,250.31963203463206,526.7740693196406
Honduras,5.0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,34.0,250.31963203463206,1085.6772366930918
Honduras,6.0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,8.25,250.31963203463206,237.06111696522655
Honduras,7.0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,27.0,250.31963203463206,5728.0
Honduras,8.0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,26.8,250.31963203463206,280.8321108394458
Honduras,9.0,0,1,1,1,0,7,0,0,0,0,1,0,8,0,0,1125.7272727272727,250.31963203463206,365.75765765765766
Honduras,10.0,0,0,0,0,0,13,0,0,0,0,0,0,7,0,0,1113.2857142857142,250.31963203463206,511.2567567567568
Honduras,11.0,0,1,0,0,0,6,0,0,0,0,0,0,4,0,0,21.3,250.31963203463206,581.2519280205655
Honduras,12.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,250.31963203463206,1039.5979899497488
Hong Kong,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,,260.93148148148146,434.68226600985224
Hong Kong,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,299.0,260.93148148148146,185.49571428571429
Hong Kong,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,260.93148148148146,151.31508875739644
Hong Kong,4.0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,5,7.666666666666667,260.93148148148146,526.7740693196406
Hong Kong,5.0,0,0,0,0,0,7,0,0,0,0,1,0,1,0,0,26.0,260.93148148148146,1085.6772366930918
Hong Kong,6.0,0,0,0,0,0,8,0,0,0,0,4,0,4,0,0,42.4,260.93148148148146,237.06111696522655
Hong Kong,7.0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,1,2.8,260.93148148148146,5728.0
Hong Kong,8.0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,46.2,260.93148148148146,280.8321108394458
Hong Kong,9.0,0,1,0,0,0,1,0,0,0,0,0,0,19,0,0,1407.0666666666666,260.93148148148146,365.75765765765766
Hong Kong,10.0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,10,507.25,260.93148148148146,511.2567567567568
Hong Kong,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.0,260.93148148148146,581.2519280205655
Hong Kong,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,260.93148148148146,1039.5979899497488
Hungary,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10.5,77.20238095238095,434.68226600985224
Hungary,2.0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,16.75,77.20238095238095,185.49571428571429
Hungary,3.0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,,77.20238095238095,151.31508875739644
Hungary,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,77.20238095238095,526.7740693196406
Hungary,5.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,150.5,77.20238095238095,1085.6772366930918
Hungary,6.0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,,77.20238095238095,237.06111696522655
Hungary,7.0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,254.0,77.20238095238095,5728.0
Hungary,8.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5.0,77.20238095238095,280.8321108394458
Hungary,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,77.20238095238095,365.75765765765766
Hungary,12.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,102.66666666666667,77.20238095238095,1039.5979899497488
Iceland,1.0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,6.333333333333333,12.777777777777777,434.68226600985224
Iceland,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,12.777777777777777,151.31508875739644
Iceland,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,12.777777777777777,1085.6772366930918
Iceland,6.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,12.777777777777777,237.06111696522655
Iceland,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,12.777777777777777,280.8321108394458
Iceland,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,12.777777777777777,365.75765765765766
Iceland,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20.0,12.777777777777777,511.2567567567568
Iceland,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,12.777777777777777,1039.5979899497488
India,1.0,0,1,3,8,13,0,0,0,0,0,2,0,1,0,0,985.8846153846154,461.4515107614693,434.68226600985224
India,2.0,0,0,0,1,0,1,0,1,0,0,5,1,3,0,1,54.46153846153846,461.4515107614693,185.49571428571429
India,3.0,0,2,2,3,2,4,0,0,0,0,5,0,10,0,1,97.08,461.4515107614693,151.31508875739644
India,4.0,0,1,4,1,7,3,0,1,0,0,0,0,23,0,1,627.8108108108108,461.4515107614693,526.7740693196406
India,5.0,0,1,3,6,12,15,0,0,0,0,2,0,39,0,1,298.32394366197184,461.4515107614693,1085.6772366930918
India,6.0,0,1,0,6,7,49,0,0,0,0,8,0,16,0,0,286.625,461.4515107614693,237.06111696522655
India,7.0,0,3,1,8,1,74,0,0,0,0,7,0,6,0,0,379.6333333333333,461.4515107614693,5728.0
India,8.0,0,1,4,9,0,65,0,0,0,0,12,1,7,0,0,205.75531914893617,461.4515107614693,280.8321108394458
India,9.0,0,1,3,6,0,57,0,0,0,1,7,0,17,0,0,335.9166666666667,461.4515107614693,365.75765765765766
India,10.0,0,0,3,11,0,29,0,0,0,0,2,0,30,0,0,1121.3636363636363,461.4515107614693,511.2567567567568
India,11.0,0,0,1,2,0,11,0,0,0,0,3,0,38,0,0,498.8775510204082,461.4515107614693,581.2519280205655
India,12.0,0,0,3,2,18,2,0,0,0,0,0,0,14,0,0,645.6857142857143,461.4515107614693,1039.5979899497488
Indonesia,1.0,0,2,14,11,0,41,0,0,0,0,16,0,3,8,0,352.7654320987654,392.3743440719135,434.68226600985224
Indonesia,2.0,0,0,12,2,0,34,0,0,0,0,7,0,4,5,2,38.40384615384615,392.3743440719135,185.49571428571429
Indonesia,3.0,0,0,7,5,0,26,0,0,0,0,6,0,1,1,1,65.70270270270271,392.3743440719135,151.31508875739644
Indonesia,4.0,0,1,8,2,0,18,0,0,0,0,5,0,1,6,0,74.8,392.3743440719135,526.7740693196406
Indonesia,5.0,0,0,8,2,0,15,0,0,0,0,7,1,0,5,0,403.9375,392.3743440719135,1085.6772366930918
Indonesia,6.0,0,0,12,2,0,16,0,0,0,0,3,0,1,4,1,136.875,392.3743440719135,237.06111696522655
Indonesia,7.0,0,1,11,2,0,14,0,0,0,0,0,0,1,6,0,139.17391304347825,392.3743440719135,5728.0
Indonesia,8.0,0,1,14,2,0,4,0,0,0,0,0,0,0,3,4,85.27777777777777,392.3743440719135,280.8321108394458
Indonesia,9.0,0,1,17,0,0,7,0,0,0,0,2,0,0,6,2,303.77272727272725,392.3743440719135,365.75765765765766
Indonesia,10.0,0,0,8,1,0,13,0,0,0,0,6,0,0,3,1,76.82608695652173,392.3743440719135,511.2567567567568
Indonesia,11.0,0,0,12,1,0,17,0,0,0,0,4,0,1,4,0,42.457142857142856,392.3743440719135,581.2519280205655
Indonesia,12.0,0,0,12,3,0,37,0,0,0,0,7,0,2,5,0,2988.5,392.3743440719135,1039.5979899497488
Iran (Islamic Republic of),1.0,0,1,11,0,0,4,0,0,0,0,2,0,3,0,0,361.53333333333336,848.215712418673,434.68226600985224
Iran (Islamic Republic of),2.0,0,0,14,0,0,6,0,0,0,0,2,0,3,0,0,247.27777777777777,848.215712418673,185.49571428571429
Iran (Islamic Republic of),3.0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,34.625,848.215712418673,151.31508875739644
Iran (Islamic Republic of),4.0,0,1,13,0,0,8,0,0,0,1,0,0,1,0,0,403.42105263157896,848.215712418673,526.7740693196406
Iran (Islamic Republic of),5.0,0,0,14,1,0,5,0,0,0,0,0,0,1,0,0,547.3333333333334,848.215712418673,1085.6772366930918
Iran (Islamic Republic of),6.0,0,0,8,0,0,6,0,0,0,0,0,0,1,0,1,3036.3571428571427,848.215712418673,237.06111696522655
Iran (Islamic Republic of),7.0,0,0,11,1,1,12,0,0,0,0,0,0,1,0,0,272.59090909090907,848.215712418673,5728.0
Iran (Islamic Republic of),8.0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,696.95,848.215712418673,280.8321108394458
Iran (Islamic Republic of),9.0,0,0,9,1,0,6,0,0,0,0,0,0,1,0,0,2478.625,848.215712418673,365.75765765765766
Iran (Islamic Republic of),10.0,0,0,5,0,0,10,0,0,0,0,0,0,2,0,0,73.25,848.215712418673,511.2567567567568
Iran (Islamic Republic of),11.0,0,0,15,0,0,8,0,0,0,0,0,0,0,0,0,85.1875,848.215712418673,581.2519280205655
Iran (Islamic Republic of),12.0,0,0,14,0,0,3,0,0,0,0,1,0,2,0,0,1941.4375,848.215712418673,1039.5979899497488
Iraq,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,11.38888888888889,434.68226600985224
Iraq,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,11.38888888888889,185.49571428571429
Iraq,3.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9.0,11.38888888888889,151.31508875739644
Iraq,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.0,11.38888888888889,526.7740693196406
Iraq,5.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,11.38888888888889,1085.6772366930918
Iraq,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,11.38888888888889,237.06111696522655
Iraq,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,11.38888888888889,5728.0
Iraq,8.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12.0,11.38888888888889,280.8321108394458
Iraq,9.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.0,11.38888888888889,365.75765765765766
Iraq,10.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30.0,11.38888888888889,511.2567567567568
Iraq,11.0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,15.5,11.38888888888889,581.2519280205655
Iraq,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,11.38888888888889,1039.5979899497488
Ireland,1.0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4.666666666666667,3.7619047619047623,434.68226600985224
Ireland,2.0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1.0,3.7619047619047623,185.49571428571429
Ireland,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3.7619047619047623,1085.6772366930918
Ireland,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.7619047619047623,237.06111696522655
Ireland,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.0,3.7619047619047623,280.8321108394458
Ireland,10.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2.0,3.7619047619047623,511.2567567567568
Ireland,11.0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1.0,3.7619047619047623,581.2519280205655
Ireland,12.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.6666666666666665,3.7619047619047623,1039.5979899497488
Isle of Man,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,1085.6772366930918
Israel,1.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4.0,13.541666666666666,434.68226600985224
Israel,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,13.541666666666666,185.49571428571429
Israel,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,13.541666666666666,151.31508875739644
Israel,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,13.541666666666666,526.7740693196406
Israel,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,13.541666666666666,5728.0
Israel,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.0,13.541666666666666,280.8321108394458
Israel,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,13.541666666666666,365.75765765765766
Israel,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.0,13.541666666666666,511.2567567567568
Israel,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,13.541666666666666,581.2519280205655
Israel,12.0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,18.25,13.541666666666666,1039.5979899497488
Italy,1.0,0,0,3,0,0,4,0,0,0,0,1,0,2,0,0,3363.1111111111113,1742.0385930103037,434.68226600985224
Italy,2.0,0,0,3,0,2,1,0,0,0,0,1,0,2,0,0,21.11111111111111,1742.0385930103037,185.49571428571429
Italy,3.0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,10.0,1742.0385930103037,151.31508875739644
Italy,4.0,0,1,5,0,0,0,0,0,0,0,2,0,0,1,1,203.2,1742.0385930103037,526.7740693196406
Italy,5.0,0,1,6,0,0,4,0,0,0,0,2,0,0,0,0,124.5,1742.0385930103037,1085.6772366930918
Italy,6.0,0,1,2,1,2,2,0,0,0,0,0,0,1,0,0,5.333333333333333,1742.0385930103037,237.06111696522655
Italy,7.0,0,1,1,0,2,3,0,0,0,0,2,0,4,1,5,1604.7142857142858,1742.0385930103037,5728.0
Italy,8.0,0,0,3,0,2,4,0,0,0,0,2,0,4,0,1,29.916666666666668,1742.0385930103037,280.8321108394458
Italy,9.0,0,0,9,0,0,6,0,0,0,0,1,0,4,1,0,124.38888888888889,1742.0385930103037,365.75765765765766
Italy,10.0,0,0,7,0,0,11,0,0,0,0,2,0,4,0,0,143.16666666666666,1742.0385930103037,511.2567567567568
Italy,11.0,0,0,1,0,0,14,0,0,0,0,2,0,6,0,0,268.42105263157896,1742.0385930103037,581.2519280205655
Italy,12.0,0,0,2,0,3,3,0,0,0,0,1,0,0,2,0,15006.6,1742.0385930103037,1039.5979899497488
Jamaica,1.0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,510.0,77.0563973063973,434.68226600985224
Jamaica,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,77.0563973063973,151.31508875739644
Jamaica,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0,77.0563973063973,526.7740693196406
Jamaica,5.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21.75,77.0563973063973,1085.6772366930918
Jamaica,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40.0,77.0563973063973,237.06111696522655
Jamaica,7.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.6666666666666665,77.0563973063973,5728.0
Jamaica,8.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,38.42857142857143,77.0563973063973,280.8321108394458
Jamaica,9.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,24.0,77.0563973063973,365.75765765765766
Jamaica,10.0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,6.571428571428571,77.0563973063973,511.2567567567568
Jamaica,11.0,0,0,0,1,0,4,0,0,0,0,1,1,5,0,0,45.09090909090909,77.0563973063973,581.2519280205655
Jamaica,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,77.0563973063973,1039.5979899497488
Japan,1.0,0,0,4,0,1,0,0,0,0,0,1,0,8,1,0,570.7142857142857,590.3248321812429,434.68226600985224
Japan,2.0,0,0,2,1,0,0,0,0,0,0,1,0,7,0,0,59.75,590.3248321812429,185.49571428571429
Japan,3.0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,1,2901.0,590.3248321812429,151.31508875739644
Japan,4.0,0,1,7,0,0,1,0,0,0,0,2,0,2,1,0,25.666666666666668,590.3248321812429,526.7740693196406
Japan,5.0,0,0,7,0,2,0,0,0,0,0,0,0,6,0,0,138.5,590.3248321812429,1085.6772366930918
Japan,6.0,0,0,9,1,0,15,0,0,0,0,0,0,7,2,0,330.3225806451613,590.3248321812429,237.06111696522655
Japan,7.0,0,0,6,0,10,24,0,0,0,0,9,0,21,1,0,96.2,590.3248321812429,5728.0
Japan,8.0,0,0,6,0,3,10,0,0,0,0,4,0,35,3,0,64.75925925925925,590.3248321812429,280.8321108394458
Japan,9.0,0,0,6,0,0,4,0,0,0,0,1,0,70,2,0,2360.824324324324,590.3248321812429,365.75765765765766
Japan,10.0,0,0,4,1,0,1,0,0,0,0,0,0,22,1,0,90.26086956521739,590.3248321812429,511.2567567567568
Japan,11.0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,92.5,590.3248321812429,581.2519280205655
Japan,12.0,0,0,5,0,0,0,0,0,0,0,1,0,7,1,0,353.4,590.3248321812429,1039.5979899497488
Jordan,1.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,10.666666666666666,47.476190476190474,434.68226600985224
Jordan,3.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,133.5,47.476190476190474,151.31508875739644
Jordan,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0,47.476190476190474,526.7740693196406
Jordan,7.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,136.0,47.476190476190474,5728.0
Jordan,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,47.476190476190474,280.8321108394458
Jordan,10.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10.666666666666666,47.476190476190474,511.2567567567568
Jordan,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.0,47.476190476190474,581.2519280205655
Jordan,12.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.5,47.476190476190474,1039.5979899497488
Kazakhstan,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,226.5,57.25,434.68226600985224
Kazakhstan,2.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22.5,57.25,185.49571428571429
Kazakhstan,3.0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,26.5,57.25,151.31508875739644
Kazakhstan,4.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2.0,57.25,526.7740693196406
Kazakhstan,5.0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,6.5,57.25,1085.6772366930918
Kazakhstan,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,57.25,237.06111696522655
Kazakhstan,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,57.25,280.8321108394458
Kazakhstan,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,57.25,581.2519280205655
Kazakhstan,12.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,59.5,57.25,1039.5979899497488
Kenya,1.0,0,5,0,10,0,3,0,0,0,0,0,0,0,0,0,265.9166666666667,69.9586328976035,434.68226600985224
Kenya,2.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,22.666666666666668,69.9586328976035,185.49571428571429
Kenya,3.0,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,47.0,69.9586328976035,151.31508875739644
Kenya,4.0,0,0,0,0,0,15,0,0,0,0,2,0,1,0,0,44.76470588235294,69.9586328976035,526.7740693196406
Kenya,5.0,0,0,1,2,0,10,0,0,0,0,0,0,0,0,0,35.0,69.9586328976035,1085.6772366930918
Kenya,6.0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,126.66666666666667,69.9586328976035,237.06111696522655
Kenya,7.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,69.9586328976035,5728.0
Kenya,8.0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,13.4,69.9586328976035,280.8321108394458
Kenya,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.0,69.9586328976035,365.75765765765766
Kenya,10.0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,62.2,69.9586328976035,511.2567567567568
Kenya,11.0,0,0,0,4,0,4,0,0,0,0,2,0,0,0,0,45.22222222222222,69.9586328976035,581.2519280205655
Kenya,12.0,0,2,1,8,0,5,0,0,0,0,0,0,0,0,0,48.666666666666664,69.9586328976035,1039.5979899497488
Kiribati,3.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,,10.0,151.31508875739644
Kiribati,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.0,10.0,365.75765765765766
Kiribati,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,10.0,511.2567567567568
Kiribati,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,10.0,1039.5979899497488
Korea (the Democratic People's Republic of),1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,73.91964285714285,434.68226600985224
